t,ppm_throttle,ppm_steer,ppm_ch3,ppm_ch4,ppm_ch5,ppm_ch6,ppm_ch7,ppm_ch8,lat,lon,heading,source
1775087045.5314,1500,1500,1724,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.5513,1500,1500,1724,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.5714,1500,1500,1724,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.5913,1500,1500,1726,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.6113,1500,1500,1727,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.6312,1500,1500,1729,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.6514,1500,1500,1729,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.6712,1500,1500,1729,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.6916,1500,1500,1729,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.7111,1500,1500,1729,1500,1939,1939,1500,1500,20.72772,-103.56683917,286.03,rc
1775087045.7314,1500,1500,1729,1500,1939,1939,1500,1500,20.72772033,-103.56684067,285.16,rc
1775087045.7512,1500,1500,1729,1500,1939,1939,1500,1500,20.72772033,-103.56684067,285.16,rc
1775087045.7713,1500,1500,1729,1500,1939,1939,1500,1500,20.72772033,-103.56684067,285.16,rc
