time_s,lat,lon,heading_deg,gps_speed_mps,turn_rate_dps,fix_quality,num_sats,hdop,throttle_ppm,steering_ppm,ch3_ppm,ch4_ppm,ch5_ppm,ch6_ppm,ch7_ppm,ch8_ppm,mode
225.350,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.400,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.450,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.500,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.550,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.600,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.650,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.700,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.750,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.800,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.850,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.900,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
225.950,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.000,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.050,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.100,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.150,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.200,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.250,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.300,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.350,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.400,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.450,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.500,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.550,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.600,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.650,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.700,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.750,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.800,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.850,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.900,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
226.950,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.000,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.050,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.100,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.150,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.200,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.250,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.300,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.350,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.400,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.450,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.500,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.550,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.600,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.650,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.700,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.750,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.800,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.850,20.7277218333,-103.5669230000,107.71,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.900,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
227.950,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.000,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.050,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.100,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.150,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.200,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.250,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.300,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
228.350,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1557,1500,1939,1939,1500,1939,MANUAL
228.400,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1602,1500,1939,1939,1500,1939,MANUAL
228.450,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1813,1500,1939,1939,1500,1939,MANUAL
228.500,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1914,1500,1939,1939,1500,1939,MANUAL
228.550,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.600,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.650,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.700,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.750,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.800,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.850,20.7277218333,-103.5669230000,107.50,0.0000,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.900,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
228.950,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.000,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.050,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.100,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.150,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.200,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.250,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.300,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.350,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.400,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.450,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.500,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.550,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.600,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.650,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.700,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.750,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.800,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.850,20.7277213333,-103.5669216667,106.06,0.1496,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.900,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
229.950,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.000,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.050,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.100,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.150,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.200,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.250,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.300,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.350,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.400,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.450,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.500,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.550,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.600,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.650,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.700,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.750,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.800,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.850,20.7277176667,-103.5669096667,99.86,1.4621,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.900,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
230.950,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.000,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.050,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.100,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.150,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.200,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.250,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.300,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.350,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.400,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.450,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.500,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.550,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.600,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.650,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.700,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.750,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.800,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.850,20.7277155000,-103.5668961667,90.76,2.7300,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.900,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
231.950,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.000,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.050,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.100,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.150,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.200,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.250,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.300,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.350,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.400,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.450,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.500,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.550,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.600,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1500,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.650,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1708,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.700,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1852,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.750,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.800,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.850,20.7277151667,-103.5668825000,85.42,2.8386,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.900,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
232.950,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.000,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.050,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.100,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.150,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.200,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.250,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.300,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.350,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.400,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.450,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.500,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.550,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.600,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.650,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.700,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.750,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.800,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.850,20.7277161667,-103.5668693333,80.14,2.7919,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.900,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
233.950,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.000,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.050,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.100,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.150,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.200,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.250,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.300,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.350,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.400,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.450,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.500,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.550,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.600,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.650,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.700,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.750,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.800,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.850,20.7277180000,-103.5668586667,86.22,2.4987,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.900,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
234.950,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
235.000,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
235.050,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
235.100,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
235.150,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
235.200,20.7277186667,-103.5668478333,93.82,2.2530,0.00,0,0,99.9,1939,1500,1939,1500,1939,1939,1500,1939,MANUAL
