t,ppm_throttle,ppm_steer,ppm_ch3,ppm_ch4,ppm_ch5,ppm_ch6,ppm_ch7,ppm_ch8,lat,lon,heading,source
1775092547.5711,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.5912,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.6114,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.6313,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.6514,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.6713,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.6912,1500,1500,1699,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.7112,1500,1500,1699,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.7311,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.7511,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.7711,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.7912,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.8111,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.8312,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.8511,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.8715,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.8912,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.9112,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.9311,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.9512,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.9711,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092547.9911,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.011,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.0312,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.0512,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.0712,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.0912,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.1112,1500,1500,1698,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.1311,1500,1500,1699,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.1512,1500,1500,1699,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.1712,1500,1500,1699,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.1911,1500,1500,1700,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.2111,1500,1500,1701,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.2312,1500,1500,1701,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.2512,1500,1500,1701,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.2715,1500,1500,1701,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.2912,1500,1500,1701,1500,1939,1939,1500,1500,20.727722,-103.56683067,278.11,rc
1775092548.3112,1500,1500,1701,1500,1939,1939,1500,1500,20.72772267,-103.56683617,278.11,rc
1775092548.3311,1500,1500,1700,1500,1939,1939,1500,1500,20.72772267,-103.56683617,278.26,rc
1775092548.3515,1500,1500,1700,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.26,rc
1775092548.3711,1500,1500,1700,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.3914,1500,1500,1700,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.4112,1500,1500,1699,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.4312,1500,1500,1699,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.4514,1500,1500,1699,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.4713,1500,1500,1699,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.4913,1500,1500,1700,1500,1939,1939,1500,1500,20.72772267,-103.56683683,278.68,rc
1775092548.5112,1500,1500,1700,1500,1939,1939,1500,1500,20.72772283,-103.56683767,278.68,rc
1775092548.5314,1500,1500,1700,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.5515,1500,1500,1700,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.5711,1500,1500,1700,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.5911,1500,1500,1701,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.6112,1500,1500,1701,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.6315,1500,1500,1701,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.6515,1500,1500,1701,1500,1939,1939,1500,1500,20.72772283,-103.56683767,277.71,rc
1775092548.6713,1500,1500,1702,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.6913,1500,1500,1702,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.7117,1500,1500,1702,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.7315,1500,1500,1702,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.7512,1500,1500,1701,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.7714,1500,1500,1701,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.7917,1500,1500,1701,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.8113,1500,1500,1700,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.8311,1500,1500,1700,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.8561,1500,1500,1700,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.8711,1500,1500,1700,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.8968,1500,1500,1700,1500,1939,1939,1500,1500,20.727723,-103.56683867,277.71,rc
1775092548.911,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.71,rc
1775092548.9313,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092548.9512,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092548.9764,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092548.9917,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.0163,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.0311,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.0565,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.0712,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.0961,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.1112,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.1365,1500,1500,1700,1500,1939,1939,1500,1500,20.72772317,-103.56684017,277.81,rc
1775092549.1518,1500,1500,1700,1500,1939,1939,1500,1500,20.72772333,-103.5668415,277.83,rc
1775092549.1762,1500,1500,1699,1500,1939,1939,1500,1500,20.72772333,-103.5668415,277.83,rc
