t,lat,lon,heading,target_brg,hdg_err,cte,steer_frac,steer_ppm,throttle_ppm,speed_tgt,dist_to_wp,wp_idx,algo
1774401174.0117,20.72770192,-103.56679975,287.71,349.41,61.7,-0.2341,0.8,1100,1500,0.3,1.406,0,stanley
1774401174.0516,20.727702,-103.56679975,288.43,349.41,60.98,-0.217,0.8,1100,1500,0.3,1.408,0,stanley
1774401174.0917,20.727702,-103.56679975,288.43,349.41,60.98,-0.217,0.8,1100,1500,0.3,1.408,0,stanley
1774401174.1316,20.727702,-103.56679975,288.43,349.41,60.98,-0.217,0.8,1100,1500,0.3,1.408,0,stanley
1774401174.1715,20.727702,-103.56679975,288.43,349.41,60.98,-0.217,0.8,1100,1500,0.3,1.408,0,stanley
1774401174.2116,20.727702,-103.56679967,290.09,349.41,59.32,-0.1931,0.8,1100,1600,0.3,1.4,0,stanley
1774401174.2515,20.727702,-103.56679967,290.09,336.11,46.01,-0.1931,0.78,1110,1600,0.3,1.4,0,stanley
1774401174.2917,20.727702,-103.56679967,290.09,336.11,46.01,-0.1931,0.78,1110,1600,0.3,1.4,0,stanley
1774401174.3317,20.72770208,-103.56679967,290.8,330.15,39.35,-0.1761,0.654,1173,1600,0.3,1.403,0,stanley
1774401174.3715,20.72770208,-103.56679967,290.8,330.15,39.35,-0.1761,0.654,1173,1600,0.3,1.403,0,stanley
1774401174.4116,20.72770208,-103.56679967,292.19,330.15,37.95,-0.159,0.644,1178,1600,0.3,1.403,0,stanley
1774401174.4516,20.727702,-103.56679958,291.76,326.72,34.96,-0.1692,0.564,1218,1600,0.3,1.392,0,stanley
1774401174.4918,20.72770208,-103.56679958,292.46,319.62,27.16,-0.1522,0.412,1294,1600,0.3,1.394,0,stanley
1774401174.5317,20.72770217,-103.56679975,293.16,337.1,43.95,-0.142,0.798,1101,1600,0.3,1.414,0,stanley
1774401174.5721,20.72770217,-103.56679975,293.16,337.1,43.95,-0.142,0.798,1101,1600,0.3,1.414,0,stanley
1774401174.6118,20.72770233,-103.56679983,293.43,349.47,56.03,-0.125,0.8,1100,1600,0.3,1.428,0,stanley
1774401174.6516,20.72770225,-103.56679992,292.46,31.99,99.53,-0.1489,0.8,1100,1500,0.3,1.433,0,stanley
1774401174.6917,20.72770225,-103.5668,292.73,31.99,99.25,-0.1489,0.8,1100,1500,0.3,1.441,0,stanley
1774401174.7317,20.72770225,-103.5668,294.13,31.99,97.86,-0.1319,0.8,1100,1500,0.3,1.441,0,stanley
1774401174.7718,20.72770233,-103.5668,293.43,31.99,98.55,-0.1319,0.8,1100,1500,0.3,1.444,0,stanley
1774401174.8117,20.72770242,-103.5668,294.13,31.99,97.86,-0.1148,0.8,1100,1500,0.3,1.447,0,stanley
1774401174.8516,20.72770242,-103.5668,294.13,31.99,97.86,-0.1148,0.8,1100,1500,0.3,1.447,0,stanley
1774401174.8916,20.72770233,-103.56679992,295.11,31.99,96.88,-0.1079,0.8,1100,1500,0.3,1.436,0,stanley
1774401174.9317,20.72770233,-103.56679983,294.81,31.99,97.18,-0.1079,0.8,1100,1500,0.3,1.428,0,stanley
1774401174.972,20.72770225,-103.56679975,295.8,31.99,96.19,-0.1011,0.8,1100,1500,0.3,1.417,0,stanley
1774401175.0117,20.72770225,-103.56679975,295.8,31.99,96.19,-0.1011,0.8,1100,1500,0.3,1.417,0,stanley
1774401175.0516,20.72770225,-103.56679958,295.8,31.99,96.19,-0.0942,0.8,1100,1500,0.3,1.4,0,stanley
1774401175.0916,20.72770225,-103.56679958,295.8,31.99,96.19,-0.0942,0.8,1100,1500,0.3,1.4,0,stanley
1774401175.1315,20.72770225,-103.56679958,295.8,31.99,96.19,-0.0942,0.8,1100,1500,0.3,1.4,0,stanley
1774401175.1717,20.72770233,-103.56679958,296.47,31.99,95.52,-0.0772,0.8,1100,1500,0.3,1.403,0,stanley
1774401175.2116,20.72770233,-103.56679967,296.79,31.99,95.2,-0.0772,0.8,1100,1500,0.3,1.411,0,stanley
1774401175.2516,20.72770233,-103.56679958,297.11,31.99,94.88,-0.0703,0.8,1100,1500,0.3,1.403,0,stanley
1774401175.2916,20.72770225,-103.5667995,297.46,31.99,94.53,-0.0703,0.8,1100,1500,0.3,1.392,0,stanley
1774401175.3321,20.72770225,-103.56679958,297.79,31.99,94.2,-0.0703,0.8,1100,1500,0.3,1.4,0,stanley
1774401175.3716,20.72770233,-103.56679958,298.46,31.99,93.53,-0.0532,0.8,1100,1500,0.3,1.403,0,stanley
1774401175.4115,20.72770233,-103.56679958,298.46,31.99,93.53,-0.0532,0.8,1100,1500,0.3,1.403,0,stanley
1774401175.4514,20.72770233,-103.5667995,298.81,31.99,93.18,-0.0464,0.8,1100,1500,0.3,1.395,0,stanley
1774401175.4917,20.72770233,-103.5667995,298.81,31.99,93.18,-0.0464,0.8,1100,1500,0.3,1.395,0,stanley
1774401175.5317,20.72770233,-103.5667995,300.13,31.99,91.86,-0.0293,0.8,1100,1500,0.3,1.395,0,stanley
1774401175.5717,20.72770233,-103.5667995,300.13,31.99,91.86,-0.0293,0.8,1100,1500,0.3,1.395,0,stanley
1774401175.6118,20.72770233,-103.56679942,300.49,31.99,91.5,-0.0224,0.8,1100,1500,0.3,1.387,0,stanley
1774401175.6517,20.72770233,-103.56679942,300.49,31.99,91.5,-0.0224,0.8,1100,1500,0.3,1.387,0,stanley
1774401175.6917,20.72770233,-103.56679933,300.13,31.99,91.86,-0.0224,0.8,1100,1500,0.3,1.378,0,stanley
1774401175.7317,20.72770233,-103.56679933,300.13,31.99,91.86,-0.0224,0.8,1100,1500,0.3,1.378,0,stanley
1774401175.7718,20.72770242,-103.56679933,301.52,31.99,90.47,0.0015,0.8,1100,1500,0.3,1.381,0,stanley
1774401175.8115,20.72770233,-103.56679925,301.79,31.99,90.2,0.0015,0.8,1100,1500,0.3,1.37,0,stanley
1774401175.8516,20.72770225,-103.56679925,301.15,31.99,90.84,-0.0156,0.8,1100,1500,0.3,1.367,0,stanley
1774401175.8917,20.72770225,-103.56679925,301.15,31.99,90.84,-0.0156,0.8,1100,1500,0.3,1.367,0,stanley
1774401175.9315,20.72770225,-103.56679925,301.15,31.99,90.84,-0.0156,0.8,1100,1500,0.3,1.367,0,stanley
1774401175.9715,20.72770233,-103.56679917,302.17,31.99,89.82,0.0083,0.8,1100,1500,0.3,1.362,0,stanley
1774401176.0118,20.72770233,-103.56679917,302.17,31.99,89.82,0.0083,0.8,1100,1500,0.3,1.362,0,stanley
1774401176.0515,20.72770233,-103.56679908,303.83,31.99,88.16,0.0323,0.8,1100,1500,0.3,1.354,0,stanley
1774401176.0917,20.72770233,-103.56679908,303.83,31.99,88.16,0.0323,0.8,1100,1500,0.3,1.354,0,stanley
1774401176.1317,20.72770233,-103.56679908,303.83,31.99,88.16,0.0323,0.8,1100,1500,0.3,1.354,0,stanley
1774401176.1719,20.72770225,-103.566799,304.86,31.99,87.13,0.0391,0.8,1100,1500,0.3,1.343,0,stanley
1774401176.2117,20.72770225,-103.56679892,304.46,31.99,87.53,0.0391,0.8,1100,1500,0.3,1.334,0,stanley
1774401176.2556,20.72770217,-103.56679892,303.83,31.99,88.16,0.0221,0.8,1100,1500,0.3,1.331,0,stanley
1774401176.2917,20.72770225,-103.56679892,304.46,31.99,87.53,0.0391,0.8,1100,1500,0.3,1.334,0,stanley
1774401176.3316,20.72770233,-103.56679883,305.48,31.99,86.51,0.0631,0.8,1100,1500,0.3,1.329,0,stanley
1774401176.3716,20.72770233,-103.56679883,305.48,31.99,86.51,0.0631,0.8,1100,1500,0.3,1.329,0,stanley
1774401176.4119,20.72770242,-103.56679892,306.51,31.99,85.48,0.0801,0.8,1100,1500,0.3,1.341,0,stanley
1774401176.4518,20.72770225,-103.56679875,306.51,31.99,85.48,0.0699,0.8,1100,1500,0.3,1.318,0,stanley
1774401176.4916,20.72770225,-103.56679875,306.51,31.99,85.48,0.0699,0.8,1100,1500,0.3,1.318,0,stanley
1774401176.5319,20.72770233,-103.56679875,307.11,31.99,84.88,0.087,0.8,1100,1500,0.3,1.321,0,stanley
1774401176.5715,20.72770233,-103.56679867,307.54,31.99,84.45,0.0938,0.8,1100,1500,0.3,1.313,0,stanley
1774401176.6119,20.72770233,-103.56679867,307.54,31.99,84.45,0.0938,0.8,1100,1500,0.3,1.313,0,stanley
1774401176.6516,20.72770225,-103.56679858,308.58,31.99,83.41,0.1007,0.8,1100,1500,0.3,1.302,0,stanley
1774401176.6915,20.72770225,-103.56679858,308.58,31.99,83.41,0.1007,0.8,1100,1500,0.3,1.302,0,stanley
1774401176.7318,20.72770225,-103.56679858,308.58,31.99,83.41,0.1007,0.8,1100,1500,0.3,1.302,0,stanley
1774401176.7716,20.72770233,-103.56679858,309.17,31.99,82.82,0.1178,0.8,1100,1500,0.3,1.305,0,stanley
1774401176.8115,20.72770233,-103.5667985,309.62,31.99,82.37,0.1246,0.8,1100,1500,0.3,1.297,0,stanley
1774401176.8517,20.72770233,-103.56679842,309.17,31.99,82.82,0.1246,0.8,1100,1500,0.3,1.289,0,stanley
1774401176.8917,20.72770225,-103.56679842,309.75,31.99,82.24,0.1246,0.8,1100,1500,0.3,1.285,0,stanley
1774401176.9317,20.72770225,-103.56679833,310.2,31.99,81.79,0.1315,0.8,1100,1500,0.3,1.277,0,stanley
1774401176.9716,20.72770225,-103.56679833,310.2,31.99,81.79,0.1315,0.8,1100,1500,0.3,1.277,0,stanley
1774401177.0117,20.72770233,-103.56679842,311.23,31.99,80.76,0.1486,0.8,1100,1500,0.3,1.289,0,stanley
1774401177.0514,20.72770233,-103.56679833,310.77,31.99,81.22,0.1486,0.8,1100,1500,0.3,1.281,0,stanley
1774401177.0916,20.72770217,-103.56679825,311.23,31.99,80.76,0.1384,0.8,1100,1500,0.3,1.266,0,stanley
1774401177.1315,20.72770217,-103.56679825,311.23,31.99,80.76,0.1384,0.8,1100,1500,0.3,1.266,0,stanley
1774401177.1714,20.72770225,-103.56679817,312.27,31.99,79.72,0.1623,0.8,1100,1500,0.3,1.261,0,stanley
1774401177.2115,20.72770225,-103.56679817,312.27,31.99,79.72,0.1623,0.8,1100,1500,0.3,1.261,0,stanley
1774401177.2514,20.72770225,-103.56679808,313.84,31.99,78.14,0.1862,0.8,1100,1500,0.3,1.253,0,stanley
1774401177.2914,20.72770225,-103.56679808,313.84,31.99,78.14,0.1862,0.8,1100,1500,0.3,1.253,0,stanley
1774401177.3314,20.72770217,-103.56679808,313.3,31.99,78.69,0.1692,0.8,1100,1500,0.3,1.25,0,stanley
1774401177.3714,20.72770208,-103.566798,314.33,31.99,77.65,0.1761,0.8,1100,1500,0.3,1.238,0,stanley
1774401177.4114,20.72770217,-103.566798,314.87,31.99,77.12,0.1931,0.8,1100,1500,0.3,1.242,0,stanley
1774401177.4514,20.72770217,-103.56679792,315.37,31.99,76.62,0.2,0.8,1100,1500,0.3,1.233,0,stanley
1774401177.4914,20.72770225,-103.56679792,315.89,31.99,76.1,0.217,0.8,1100,1500,0.3,1.237,0,stanley
1774401177.5314,20.72770225,-103.56679783,316.4,31.99,75.59,0.2239,0.8,1100,1500,0.3,1.229,0,stanley
1774401177.5715,20.72770217,-103.56679783,316.92,31.99,75.07,0.2239,0.8,1100,1500,0.3,1.225,0,stanley
1774401177.6115,20.72770217,-103.56679775,317.43,31.99,74.56,0.2308,0.8,1100,1500,0.3,1.217,0,stanley
1774401177.6525,20.72770217,-103.56679775,317.43,31.99,74.56,0.2308,0.8,1100,1500,0.3,1.217,0,stanley
1774401177.6914,20.72770217,-103.56679775,317.43,31.99,74.56,0.2308,0.8,1100,1500,0.3,1.217,0,stanley
1774401177.7314,20.72770217,-103.56679767,318.95,31.99,73.04,0.2547,0.8,1100,1500,0.3,1.209,0,stanley
1774401177.772,20.72770217,-103.56679775,319.48,31.99,72.51,0.2547,0.8,1100,1500,0.3,1.217,0,stanley
1774401177.8115,20.72770217,-103.56679767,320.02,31.99,71.97,0.2616,0.8,1100,1500,0.3,1.209,0,stanley
1774401177.8515,20.72770225,-103.56679758,321.05,31.99,70.94,0.2855,0.8,1100,1500,0.3,1.204,0,stanley
1774401177.8914,20.72770217,-103.5667975,320.97,31.99,71.02,0.2855,0.8,1100,1500,0.3,1.193,0,stanley
1774401177.9315,20.72770217,-103.56679742,321.52,31.99,70.47,0.2924,0.8,1100,1500,0.3,1.185,0,stanley
1774401177.9715,20.72770217,-103.5667975,322.07,31.99,69.92,0.2924,0.8,1100,1500,0.3,1.193,0,stanley
1774401178.0115,20.72770225,-103.56679742,323.08,31.99,68.91,0.3163,0.8,1100,1500,0.3,1.188,0,stanley
1774401178.0514,20.72770225,-103.56679742,323.08,31.99,68.91,0.3163,0.8,1100,1500,0.3,1.188,0,stanley
1774401178.0919,20.72770225,-103.56679733,323.65,31.99,68.34,0.3232,0.8,1100,1500,0.3,1.18,0,stanley
1774401178.1315,20.72770217,-103.56679725,324.66,31.99,67.33,0.33,0.8,1100,1500,0.3,1.169,0,stanley
1774401178.1715,20.72770225,-103.56679725,325.09,31.99,66.89,0.3471,0.8,1100,1500,0.3,1.172,0,stanley
1774401178.2115,20.72770225,-103.56679717,325.67,31.99,66.32,0.354,0.8,1100,1500,0.3,1.164,0,stanley
1774401178.2515,20.72770225,-103.56679717,325.67,31.99,66.32,0.354,0.8,1100,1500,0.3,1.164,0,stanley
1774401178.2914,20.72770217,-103.56679708,326.67,31.99,65.32,0.3608,0.8,1100,1500,0.3,1.153,0,stanley
1774401178.3316,20.72770217,-103.56679717,327.26,31.99,64.73,0.3608,0.8,1100,1500,0.3,1.161,0,stanley
1774401178.3716,20.72770217,-103.56679717,327.26,31.99,64.73,0.3608,0.8,1100,1500,0.3,1.161,0,stanley
1774401178.4116,20.72770217,-103.56679708,327.86,31.99,64.13,0.3677,0.8,1100,1500,0.3,1.153,0,stanley
1774401178.4515,20.72770225,-103.566797,328.85,31.99,63.14,0.3916,0.8,1100,1500,0.3,1.148,0,stanley
1774401178.4917,20.72770217,-103.56679692,329.84,31.99,62.15,0.3985,0.8,1100,1500,0.3,1.137,0,stanley
1774401178.5318,20.72770217,-103.56679692,329.84,31.99,62.15,0.3985,0.8,1100,1500,0.3,1.137,0,stanley
1774401178.5721,20.72770217,-103.56679692,331.07,31.99,60.92,0.4054,0.8,1100,1500,0.3,1.137,0,stanley
1774401178.6119,20.72770208,-103.56679692,331.44,31.99,60.55,0.4054,0.8,1100,1500,0.3,1.133,0,stanley
1774401178.6516,20.72770217,-103.56679683,332.41,31.99,59.58,0.4293,0.8,1100,1600,0.3,1.129,0,stanley
1774401178.6917,20.72770217,-103.56679683,332.41,274.04,-58.37,0.4293,-0.78,1890,1600,0.3,1.129,0,stanley
1774401178.7315,20.72770225,-103.56679683,333.99,272.35,-61.64,0.4532,-0.8,1900,1500,0.3,1.132,0,stanley
1774401178.7715,20.72770225,-103.56679675,334.62,272.35,-62.27,0.4601,-0.8,1900,1500,0.3,1.124,0,stanley
1774401178.8117,20.72770225,-103.56679667,335.26,272.35,-62.91,0.467,-0.8,1900,1500,0.3,1.116,0,stanley
1774401178.8515,20.72770225,-103.56679667,335.26,272.35,-62.91,0.467,-0.8,1900,1500,0.3,1.116,0,stanley
1774401178.8915,20.72770225,-103.56679658,335.9,272.35,-63.55,0.4739,-0.8,1900,1500,0.3,1.108,0,stanley
1774401178.9314,20.72770233,-103.56679658,336.21,272.35,-63.86,0.4909,-0.8,1900,1500,0.3,1.112,0,stanley
1774401178.9716,20.72770233,-103.5667965,336.85,272.35,-64.5,0.4978,-0.8,1900,1500,0.3,1.104,0,stanley
1774401179.0117,20.7277025,-103.56679658,337.5,272.35,-65.15,0.5148,-0.8,1900,1500,0.3,1.12,0,stanley
1774401179.0516,20.7277025,-103.56679667,336.85,272.35,-64.5,0.5079,-0.8,1900,1500,0.3,1.127,0,stanley
1774401179.0915,20.7277025,-103.56679675,336.21,272.35,-63.86,0.501,-0.8,1900,1500,0.3,1.135,0,stanley
1774401179.1315,20.72770242,-103.56679667,335.26,272.35,-62.91,0.484,-0.8,1900,1500,0.3,1.124,0,stanley
1774401179.1716,20.72770242,-103.56679675,334.62,272.35,-62.27,0.4771,-0.8,1900,1500,0.3,1.132,0,stanley
1774401179.2116,20.72770233,-103.56679667,333.66,272.35,-61.31,0.4601,-0.8,1900,1500,0.3,1.12,0,stanley
1774401179.2517,20.72770242,-103.56679667,333.32,272.35,-60.97,0.4601,-0.8,1900,1500,0.3,1.124,0,stanley
1774401179.2915,20.72770242,-103.56679675,332.68,272.35,-60.34,0.4532,-0.8,1900,1500,0.3,1.132,0,stanley
1774401179.3316,20.72770242,-103.56679667,332.06,272.35,-59.71,0.4532,-0.784,1892,1600,0.3,1.124,0,stanley
1774401179.3716,20.72770242,-103.56679667,332.06,269.01,-63.05,0.4532,-0.8,1900,1500,0.3,1.124,0,stanley
1774401179.4117,20.72770242,-103.56679675,331.44,269.01,-62.43,0.4463,-0.8,1900,1500,0.3,1.132,0,stanley
1774401179.4515,20.72770242,-103.56679683,330.82,269.01,-61.81,0.4395,-0.8,1900,1500,0.3,1.139,0,stanley
1774401179.4914,20.72770242,-103.56679683,330.08,269.01,-61.07,0.4224,-0.8,1900,1500,0.3,1.139,0,stanley
1774401179.5316,20.72770233,-103.56679683,330.45,269.01,-61.45,0.4224,-0.8,1900,1500,0.3,1.136,0,stanley
1774401179.5716,20.72770233,-103.56679675,329.84,269.01,-60.84,0.4224,-0.8,1900,1500,0.3,1.128,0,stanley
1774401179.6118,20.72770225,-103.56679675,329.46,269.01,-60.45,0.4054,-0.8,1900,1500,0.3,1.124,0,stanley
1774401179.6517,20.72770233,-103.56679683,328.46,269.01,-59.45,0.3985,-0.8,1900,1600,0.3,1.136,0,stanley
1774401179.6917,20.72770233,-103.56679692,327.86,270.67,-57.19,0.3916,-0.794,1897,1600,0.3,1.144,0,stanley
1774401179.7316,20.72770233,-103.56679692,327.86,270.67,-57.19,0.3916,-0.794,1897,1600,0.3,1.144,0,stanley
1774401179.7715,20.72770233,-103.56679683,327.26,270.65,-56.61,0.3916,-0.782,1891,1600,0.3,1.136,0,stanley
1774401179.8117,20.72770225,-103.56679675,326.26,272.28,-53.97,0.3746,-0.742,1871,1600,0.3,1.124,0,stanley
1774401179.8516,20.72770233,-103.56679683,325.24,270.65,-54.59,0.3677,-0.764,1882,1600,0.3,1.136,0,stanley
1774401179.8917,20.72770233,-103.56679692,324.66,270.67,-53.99,0.3608,-0.758,1879,1600,0.3,1.144,0,stanley
1774401179.9318,20.72770233,-103.566797,325.24,270.69,-54.55,0.3608,-0.77,1885,1600,0.3,1.152,0,stanley
1774401179.9715,20.72770233,-103.56679708,324.66,270.71,-53.95,0.354,-0.764,1882,1600,0.3,1.16,0,stanley
1774401180.0119,20.7277025,-103.56679717,325.24,266.92,-58.33,0.371,-0.8,1900,1600,0.3,1.175,0,stanley
1774401180.0516,20.7277025,-103.56679717,325.24,266.92,-58.33,0.371,-0.8,1900,1600,0.3,1.175,0,stanley
1774401180.0917,20.72770258,-103.56679717,325.67,265.02,-60.66,0.388,-0.8,1900,1500,0.3,1.179,0,stanley
1774401180.1316,20.7277025,-103.56679725,324.66,265.02,-59.65,0.3641,-0.8,1900,1600,0.3,1.183,0,stanley
1774401180.1715,20.7277025,-103.56679717,324.09,266.92,-57.18,0.3641,-0.8,1900,1600,0.3,1.175,0,stanley
1774401180.2115,20.7277025,-103.56679717,324.09,266.92,-57.18,0.3641,-0.8,1900,1600,0.3,1.175,0,stanley
1774401180.2515,20.7277025,-103.56679725,323.53,266.82,-56.71,0.3572,-0.8,1900,1600,0.3,1.183,0,stanley
1774401180.2918,20.72770258,-103.56679742,323.08,264.5,-58.58,0.3503,-0.8,1900,1600,0.3,1.202,0,stanley
1774401180.3315,20.72770258,-103.56679742,323.08,264.5,-58.58,0.3503,-0.8,1900,1600,0.3,1.202,0,stanley
1774401180.3715,20.72770258,-103.56679742,323.08,264.5,-58.58,0.3503,-0.8,1900,1600,0.3,1.202,0,stanley
1774401180.4117,20.72770258,-103.56679742,323.08,264.5,-58.58,0.3503,-0.8,1900,1600,0.3,1.202,0,stanley
1774401180.4515,20.72770267,-103.56679742,322.63,262.42,-60.2,0.3503,-0.8,1900,1500,0.3,1.206,0,stanley
1774401180.492,20.72770267,-103.5667975,322.07,262.42,-59.64,0.3435,-0.8,1900,1600,0.3,1.214,0,stanley
1774401180.5315,20.72770275,-103.5667975,321.6,260.03,-61.57,0.3435,-0.8,1900,1500,0.3,1.218,0,stanley
1774401180.5714,20.72770275,-103.56679758,321.05,260.03,-61.02,0.3366,-0.8,1900,1500,0.3,1.226,0,stanley
1774401180.6119,20.72770275,-103.56679758,321.05,260.03,-61.02,0.3366,-0.8,1900,1500,0.3,1.226,0,stanley
1774401180.6515,20.72770275,-103.56679758,321.05,260.03,-61.02,0.3366,-0.8,1900,1500,0.3,1.226,0,stanley
1774401180.6915,20.72770275,-103.56679758,321.05,260.03,-61.02,0.3366,-0.8,1900,1500,0.3,1.226,0,stanley
1774401180.7317,20.72770275,-103.56679758,321.05,260.03,-61.02,0.3366,-0.8,1900,1500,0.3,1.226,0,stanley
1774401180.7715,20.72770275,-103.56679767,320.5,260.03,-60.47,0.3297,-0.8,1900,1500,0.3,1.234,0,stanley
1774401180.8115,20.72770283,-103.56679767,320.02,260.03,-59.99,0.3297,-0.8,1900,1600,0.3,1.237,0,stanley
1774401180.8514,20.72770275,-103.56679775,318.99,258.86,-60.12,0.3058,-0.8,1900,1500,0.3,1.242,0,stanley
1774401180.8915,20.72770267,-103.56679758,319.48,258.86,-60.62,0.3127,-0.8,1900,1500,0.3,1.222,0,stanley
1774401180.9315,20.72770258,-103.5667975,318.46,258.86,-59.59,0.2956,-0.8,1900,1600,0.3,1.21,0,stanley
1774401180.9716,20.72770258,-103.5667975,318.46,264.31,-54.15,0.2956,-0.8,1900,1600,0.3,1.21,0,stanley
1774401181.0116,20.72770267,-103.56679758,317.43,261.87,-55.56,0.2888,-0.8,1900,1600,0.3,1.222,0,stanley
1774401181.0514,20.72770267,-103.56679775,317.43,261.23,-56.2,0.2819,-0.8,1900,1600,0.3,1.238,0,stanley
1774401181.0916,20.72770267,-103.56679783,316.92,260.88,-56.04,0.275,-0.8,1900,1600,0.3,1.246,0,stanley
1774401181.1315,20.72770258,-103.56679783,316.4,263.37,-53.03,0.258,-0.8,1900,1600,0.3,1.242,0,stanley
1774401181.1715,20.72770258,-103.56679767,316.4,263.88,-52.52,0.2648,-0.8,1900,1600,0.3,1.226,0,stanley
1774401181.2118,20.7277025,-103.56679758,315.37,266.35,-49.02,0.2478,-0.78,1890,1600,0.3,1.215,0,stanley
1774401181.2553,20.72770258,-103.56679775,315.89,263.63,-52.26,0.258,-0.8,1900,1600,0.3,1.234,0,stanley
1774401181.2916,20.72770267,-103.56679792,315.37,260.49,-54.88,0.2511,-0.8,1900,1600,0.3,1.254,0,stanley
1774401181.3315,20.72770267,-103.56679808,315.37,259.6,-55.76,0.2442,-0.8,1900,1600,0.3,1.27,0,stanley
1774401181.3715,20.72770267,-103.56679825,315.37,258.54,-56.83,0.2373,-0.8,1900,1600,0.3,1.286,0,stanley
1774401181.4115,20.72770275,-103.56679817,314.33,256.19,-58.15,0.2373,-0.8,1900,1600,0.3,1.281,0,stanley
1774401181.4515,20.72770275,-103.566798,314.33,257.4,-56.94,0.2442,-0.8,1900,1600,0.3,1.266,0,stanley
1774401181.4915,20.72770267,-103.566798,312.82,260.06,-52.76,0.2203,-0.8,1900,1600,0.3,1.262,0,stanley
1774401181.5315,20.72770267,-103.56679808,313.3,259.6,-53.7,0.2203,-0.8,1900,1600,0.3,1.27,0,stanley
1774401181.5715,20.72770267,-103.56679817,312.82,259.1,-53.72,0.2134,-0.8,1900,1600,0.3,1.278,0,stanley
1774401181.6115,20.72770275,-103.56679833,312.27,254.73,-57.54,0.2065,-0.8,1900,1600,0.3,1.297,0,stanley
1774401181.6517,20.72770275,-103.56679833,312.27,254.73,-57.54,0.2065,-0.8,1900,1600,0.3,1.297,0,stanley
1774401181.6915,20.72770275,-103.56679842,311.79,253.88,-57.92,0.1997,-0.8,1900,1600,0.3,1.306,0,stanley
1774401181.7315,20.72770275,-103.56679842,310.66,253.88,-56.78,0.1826,-0.8,1900,1600,0.3,1.306,0,stanley
1774401181.7714,20.72770275,-103.56679833,310.2,254.73,-55.47,0.1826,-0.8,1900,1600,0.3,1.297,0,stanley
1774401181.8115,20.72770275,-103.5667985,310.2,252.93,-57.27,0.1757,-0.8,1900,1600,0.3,1.314,0,stanley
1774401181.8515,20.72770275,-103.5667985,310.2,252.93,-57.27,0.1757,-0.8,1900,1600,0.3,1.314,0,stanley
1774401181.8916,20.72770283,-103.56679858,309.17,248.28,-60.89,0.1689,-0.8,1900,1500,0.3,1.325,0,stanley
1774401181.9315,20.72770275,-103.56679867,308.14,248.28,-59.86,0.1449,-0.8,1900,1600,0.3,1.33,0,stanley
1774401181.9715,20.72770275,-103.56679867,308.14,250.68,-57.46,0.1449,-0.8,1900,1600,0.3,1.33,0,stanley
1774401182.0116,20.72770275,-103.56679867,308.14,250.68,-57.46,0.1449,-0.8,1900,1600,0.3,1.33,0,stanley
1774401182.0515,20.72770275,-103.56679875,307.71,249.32,-58.39,0.1381,-0.8,1900,1600,0.3,1.338,0,stanley
1774401182.0915,20.72770283,-103.56679883,307.54,243.56,-63.98,0.1381,-0.8,1900,1500,0.3,1.349,0,stanley
1774401182.1318,20.72770283,-103.56679883,307.54,243.56,-63.98,0.1381,-0.8,1900,1500,0.3,1.349,0,stanley
1774401182.1722,20.72770283,-103.56679892,307.11,243.56,-63.55,0.1312,-0.8,1900,1500,0.3,1.357,0,stanley
1774401182.2124,20.72770275,-103.56679892,306.51,243.56,-62.95,0.1142,-0.8,1900,1500,0.3,1.354,0,stanley
1774401182.2518,20.72770275,-103.56679892,306.51,243.56,-62.95,0.1142,-0.8,1900,1500,0.3,1.354,0,stanley
1774401182.2916,20.72770275,-103.56679892,306.51,243.56,-62.95,0.1142,-0.8,1900,1500,0.3,1.354,0,stanley
1774401182.3317,20.72770275,-103.566799,306.09,243.56,-62.53,0.1073,-0.8,1900,1500,0.3,1.362,0,stanley
1774401182.3715,20.72770275,-103.566799,304.86,243.56,-61.3,0.0902,-0.8,1900,1500,0.3,1.362,0,stanley
1774401182.4116,20.72770275,-103.56679892,304.46,243.56,-60.9,0.0902,-0.8,1900,1500,0.3,1.354,0,stanley
1774401182.4515,20.72770267,-103.56679875,303.83,243.56,-60.27,0.0801,-0.8,1900,1500,0.3,1.334,0,stanley
1774401182.4915,20.72770267,-103.56679867,303.44,243.56,-59.88,0.0801,-0.8,1900,1600,0.3,1.326,0,stanley
1774401182.5315,20.72770258,-103.56679867,302.81,258.76,-44.05,0.0631,-0.8,1900,1600,0.3,1.323,0,stanley
1774401182.5715,20.72770258,-103.56679867,302.81,258.76,-44.05,0.0631,-0.8,1900,1600,0.3,1.323,0,stanley
1774401182.6114,20.72770258,-103.56679892,302.43,255.82,-46.61,0.0493,-0.8,1900,1600,0.3,1.347,0,stanley
1774401182.6515,20.72770258,-103.566799,300.78,254.48,-46.3,0.0254,-0.8,1900,1600,0.3,1.355,0,stanley
1774401182.6915,20.72770258,-103.566799,300.78,254.48,-46.3,0.0254,-0.8,1900,1600,0.3,1.355,0,stanley
1774401182.7314,20.72770258,-103.56679883,300.78,256.96,-43.83,0.0323,-0.8,1900,1600,0.3,1.339,0,stanley
1774401182.7714,20.72770258,-103.56679883,300.78,256.96,-43.83,0.0323,-0.8,1900,1600,0.3,1.339,0,stanley
1774401182.8123,20.72770258,-103.56679883,300.78,256.96,-43.83,0.0323,-0.8,1900,1600,0.3,1.339,0,stanley
